Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.ignite.internal.processors.cache.query.CacheQueryPartitionInfo.hashCode,5,6,0,5,1,3,1,2,1,2,1,1,3,0,0,8.0,11.0,1.5,33.0,132.0,0.008641610734599143,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.2,0.0,0,1.0,1,bug-prone
org.apache.ignite.internal.processors.cache.query.CacheQueryPartitionInfo.equals,7,21,5,15,2,13,1,2,5,11,2,9,5,1,1,31.0,72.0,17.307692307692307,356.70213434785506,38630.769230769234,0.3809204739290619,1,1,0,0,0,0,0.09090909090909091,0.05,0.0,0.0,1,1,0,1,0.05,0.0,0,1.0,1,bug-prone
org.apache.ignite.internal.processors.query.h2.database.H2RowFactory.getRow,6,30,6,13,3,8,11,7,2,9,3,6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13,0,1,0,0,0,1.4444444444444444,0.0,0.047619047619047616,0.0,7,2,1,3,0.09523809523809523,0.047619047619047616,2.0,0.42857142857142855,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.database.H2Tree.getRow,4,17,4,11,5,7,2,6,3,8,4,4,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,2,0,0.75,0.0,0.0625,0.5,1,6,0,6,0.375,0.0,0,6.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.database.H2Tree.inlineSize,2,6,0,3,1,1,3,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,0,0,0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.internal.processors.query.h2.database.H2Tree.compareRows,7,30,6,16,5,12,8,4,5,15,6,9,5,2,2,35.0,96.0,27.75,492.41116962671674,93240.0,0.6854044532806866,0,0,0,0,1,1,0.0,0.0,0.0,0.5,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.database.H2Tree.compareValues,3,6,0,1,1,0,5,1,0,1,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.internal.processors.query.h2.dml.DmlUtils.convert,14,76,15,42,6,33,19,27,15,29,5,24,12,3,4,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0,0,0.1724137931034483,0.0,0.015151515151515152,0.0,1,4,1,5,0.06060606060606061,0.015151515151515152,4.0,5.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.dml.FastUpdate.execute,8,35,5,20,5,15,10,6,4,14,5,9,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.21428571428571427,0.0,0.0,0.0,1,3,0,3,0.1111111111111111,0.0,0,3.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.H2Cursor.next,5,18,3,14,2,9,1,5,4,9,2,7,4,3,0,29.0,47.0,14.4375,228.32510677099592,19678.3125,0.24296141822161205,7,2,0,0,0,0,0.7777777777777778,0.11764705882352941,0.0,0,3,1,7,8,0.058823529411764705,0.4117647058823529,0.14285714285714285,2.6666666666666665,1,not bug-prone
