Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.maven.artifact.deployer.DefaultArtifactDeployer.deploy,8,82,9,68,13,39,5,41,160,39,12,27,10,2,4,0.0,0.0,0.0,0.0,0.0,0.0,104,3,11,0,3,0,2.6666666666666665,0.036585365853658534,0.13414634146341464,0.75,30,31,10,41,0.3780487804878049,0.12195121951219512,3.1,1.3666666666666667,3,bug-prone
org.apache.maven.artifact.installer.DefaultArtifactInstaller.install,6,62,8,50,9,28,4,25,32,28,8,20,7,2,3,0.0,0.0,0.0,0.0,0.0,0.0,77,2,5,0,1,0,2.75,0.03225806451612903,0.08064516129032258,0.3333333333333333,28,23,8,31,0.3709677419354839,0.12903225806451613,2.875,1.1071428571428572,3,bug-prone
org.apache.maven.artifact.manager.DefaultWagonManager.getAuthenticationInfo,3,38,6,31,7,17,1,17,6,19,7,12,6,5,1,44.0,121.0,57.8,660.591225855113,307727.19999999995,1.5193436045525235,23,0,0,0,0,1,1.2105263157894737,0.0,0.0,0.0,4,16,0,16,0.42105263157894735,0.0,0,4.0,1,bug-prone
org.apache.maven.artifact.manager.DefaultWagonManager.getProxy,3,39,6,33,7,19,0,21,6,21,7,14,6,5,1,48.0,137.0,76.0,765.1398625987985,499776.0,2.0992412089537367,22,0,0,0,0,1,1.0476190476190477,0.0,0.0,0.0,3,18,0,18,0.46153846153846156,0.0,0,6.0,1,bug-prone
org.apache.maven.artifact.manager.DefaultWagonManager.getArtifact,2,5,0,5,2,1,0,1,1,2,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,181,18,24,0,8,0,90.5,3.6,4.8,4.0,9,12,0,12,2.4,0.0,0,1.3333333333333333,2,bug-prone
org.apache.maven.artifact.manager.DefaultWagonManager.getMirrorRepository,5,22,4,17,3,10,1,13,3,9,3,6,3,2,1,35.0,84.0,29.454545454545453,430.8597734233772,86596.36363636363,0.6524469154247058,2,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.0,2,1,0,1,0.045454545454545456,0.0,0,0.5,1,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.pathOfRemoteRepositoryMetadata,2,4,0,4,1,1,0,2,1,2,1,1,1,0,1,7.0,8.0,3.75,22.458839376460833,210.0,0.011776736060179817,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,0,1,0.25,0.0,0,1.0,1,not bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.getSnapshots,1,4,0,4,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,1,0,0,1,0,0,0.5,0.0,0.0,0,1,1,0,1,0.25,0.0,0,1.0,1,not bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.setReleaseUpdatePolicy,1,4,0,4,1,1,0,1,1,2,1,1,1,0,1,6.0,7.0,3.0,18.094737505048094,126.0,0.008377718728240054,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.toString,3,22,4,18,2,11,0,11,4,12,2,10,4,1,0,31.0,111.0,14.823529411764707,549.9157904529433,51007.76470588236,0.4584615728014504,19,0,0,0,0,0,1.5833333333333333,0.0,0.0,0,8,11,0,11,0.5,0.0,0,1.375,3,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.find,1,15,3,10,2,5,2,7,2,6,2,4,2,1,1,18.0,34.0,14.3,141.7774500490386,8751.6,0.1415588584232509,6,0,1,0,0,0,1.0,0.0,0.06666666666666667,0.0,1,5,1,6,0.3333333333333333,0.06666666666666667,5.0,6.0,1,not bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.getAuthentication,1,4,0,4,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.25,0.25,1.0,2.0,1,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.setAuthentication,1,4,0,4,1,1,0,1,1,2,1,1,1,0,1,6.0,7.0,3.0,18.094737505048094,126.0,0.008377718728240054,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,0,1,0.25,0.0,0,1.0,1,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.getProxy,1,4,0,4,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.25,0.25,1.0,2.0,1,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.setProxy,1,4,0,4,1,1,0,1,1,2,1,1,1,0,1,6.0,7.0,3.0,18.094737505048094,126.0,0.008377718728240054,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,0,1,0.25,0.0,0,1.0,1,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepository.setMirroredRepositories,1,11,0,11,1,4,0,3,2,4,1,3,2,1,1,15.0,25.0,11.0,97.67226489021297,4125.0,0.08573563731751477,1,0,0,0,0,0,0.25,0.0,0.0,0.0,1,1,0,1,0.09090909090909091,0.0,0,1.0,1,not bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepositoryFactory.getLayout,2,5,0,5,2,1,0,2,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,0,1,0.2,0.0,0,1.0,1,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepositoryFactory.createDeploymentArtifactRepository,5,7,0,7,3,2,0,3,1,2,1,1,1,0,4,15.0,27.0,6.285714285714286,105.48604608143,2545.714285714286,0.06214676381079401,6,0,0,0,1,0,3.0,0.0,0.0,0.25,3,3,0,3,0.42857142857142855,0.0,0,1.0,3,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepositoryFactory.createArtifactRepository,6,9,1,8,4,2,0,3,1,2,1,1,1,0,5,16.0,32.0,6.5,128.0,3328.0,0.07430207752408122,118,3,3,0,12,0,59.0,0.3333333333333333,0.3333333333333333,2.4,6,9,17,26,1.0,1.8888888888888888,0.5294117647058824,4.333333333333333,4,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepositoryFactory.setGlobalUpdatePolicy,2,4,0,4,1,1,0,1,1,2,1,1,1,0,1,6.0,7.0,3.0,18.094737505048094,126.0,0.008377718728240054,3,0,0,0,1,0,1.5,0.0,0.0,1.0,2,2,1,3,0.5,0.25,2.0,1.5,2,bug-prone
org.apache.maven.artifact.repository.DefaultArtifactRepositoryFactory.setGlobalChecksumPolicy,2,4,0,4,1,1,0,1,1,2,1,1,1,0,1,6.0,7.0,3.0,18.094737505048094,126.0,0.008377718728240054,2,0,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,2,0.25,0.25,1.0,2.0,1,bug-prone
